,Product,URL,Image
10,"Pacifica Beauty Salty Waves Beach Hair Styling Balm, Vegan & Cruelty Free, 4 Fl Oz",https://www.amazon.com/Pacifica-Beauty-Salty-Waves-Beach/dp/B07D8LH7Y7?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71QRK7-xZfL._SX679_.jpg
11,"Pacifica Beauty Salty Waves Texture Spray, 4 Fl Oz",https://www.amazon.com/Pacifica-Beauty-Salty-Waves-Texture/dp/B0792KVB1X?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71v9MJyhxEL._SX679_.jpg
12,"Pacifica Beauty Coconut Power Strong & Long Moisturizing Shampoo for Dry + Damaged Hair, 100% Vegan & Cruelty Free, Sulfate + Paraben Free, White, 2 Count",https://www.amazon.com/Pacifica-Coconut-Moisturizing-Shampoo-Damaged/dp/B098RCRRGQ?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71ipHqdI6MS._SX679_.jpg
13,"Pacifica Strong and Long Moisturizing Shampoo - Coconut Power 12 oz, Clear",https://www.amazon.com/Pacifica-water-sleek-shiny-shampoo/dp/B082G22JGN?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/711b7Jg07nL._SX679_.jpg
14,Pacifica Strong and Long Moisturizing Conditioner - Coconut Power 8 oz,https://www.amazon.com/Pacifica-Beauty-Coconut-Healing-Conditioner/dp/B01MFXKLKI?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81XDHonVd0L._SY879_.jpg
15,"Pacifica Coconut milk detangle elixir, 7 Fl Oz",https://www.amazon.com/Pacifica-Coconut-milk-detangle-elixir/dp/B084F3K4MJ?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/610MeWh+MHL._SX679_.jpg
16,Pacifica Beauty Rosemary Purify Invigorating Shampoo + Rosemary Purify Invigorating Conditioner | Detox Scalp and Hair from Product Buildup & Excess Oil | 100% Vegan & Cruelty | Sulfate + Paraben Free,https://www.amazon.com/Pacifica-Rosemary-Invigorating-Shampoo-Conditioner/dp/B098RCTB95?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71xEgQBMsqS._SX679_.jpg
17,Pacifica Invigorating Shampoo - Rosemary Purify 12 oz,https://www.amazon.com/Pacifica-Rosemary-Purify-Invigorating-Shampoo/dp/B084F31GNK?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71xZwWMJ6TL._SX679_.jpg
18,Pacifica Invigorating Conditioner - Rosemary Purify 8 oz,https://www.amazon.com/Pacifica-Rosemary-purify-invigorating-conditioner/dp/B084F2SVN7?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71PPemPjq+L._SX679_.jpg
19,Pacifica Beauty | Scalp Love Rosemary Mint Serum + Rosemary Detox Scalp Scrub | Gently Exfoliates and Remove Product Buildup | Purify and Revive Your Scalp | 100% Vegan and Cruelty Free,https://www.amazon.com/Pacifica-Rosemary-Exfoliates-Product-Buildup/dp/B09G1421DV?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71INs2YJy9L._SX679_.jpg
20,"Pacifica Beauty Scalp Love Rosemary Mint Serum Purifies Revives Scalp Vegan CrueltyFree, Clear, 2 Fl Oz",https://www.amazon.com/Pacifica-Scalp-love-rosemary-serum/dp/B084F2VFXQ?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/715WH7-cJYL._SX679_.jpg
21,"Pacifica Beauty Rosemary Detox Scalp Scrub, For All Hair Types, Vegan & Cruelty Free, 4 Fl Oz",https://www.amazon.com/Pacifica-Rosemary-detox-scalp-scrub/dp/B0849SYH2N?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71dAXdsTUeL._SX679_.jpg
22,"Pacifica Beauty Sunshine Highs Purple Shampoo and Conditioner for Neutralizing Yellow Tones, Tone Blonde & Silver Hair for Color Treated Hair, 100% Vegan & Cruelty Free, Vanilla, 2 Count",https://www.amazon.com/Pacifica-Sunshine-Shampoo-Conditioner-Neutralizing/dp/B09C111FLH?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71sDVH4VdsL._SX679_.jpg
23,"Pacifica Beauty Vegan Silk Shampoo + Conditioner Set, Vanilla, Almond Oil, Shea Butter, Vitamin B for Dry and Damaged Hair, Hydration, Shine, Silky Smooth, Clean Hair Care, 20 Oz",https://www.amazon.com/Pacifica-Shampoo-Conditioner-Vanilla-Hydration/dp/B09K1QNKLM?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61gVQw-2GwL._SX679_.jpg
